,CP5,P7,P8,TP10,PO7,PO8,P6,TP8
CP5,0.3541666666666667,0.0,0.2638888888888889,0.006944444444444444,0.3541666666666667,0.006944444444444444,0.006944444444444444,0.006944444444444444
P7,0.0,0.2653061224489796,0.0,0.1836734693877551,0.0,0.1836734693877551,0.1836734693877551,0.1836734693877551
P8,0.3305084745762712,0.0,0.3050847457627119,0.00847457627118644,0.3305084745762712,0.00847457627118644,0.00847457627118644,0.00847457627118644
TP10,0.0,0.2087912087912088,0.0,0.1978021978021978,0.0,0.1978021978021978,0.1978021978021978,0.1978021978021978
PO7,0.3541666666666667,0.0,0.2638888888888889,0.006944444444444444,0.3541666666666667,0.006944444444444444,0.006944444444444444,0.006944444444444444
PO8,0.0,0.2087912087912088,0.0,0.1978021978021978,0.0,0.1978021978021978,0.1978021978021978,0.1978021978021978
P6,0.0,0.2087912087912088,0.0,0.1978021978021978,0.0,0.1978021978021978,0.1978021978021978,0.1978021978021978
TP8,0.0,0.2087912087912088,0.0,0.1978021978021978,0.0,0.1978021978021978,0.1978021978021978,0.1978021978021978
