,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.13636363636363635,0.14772727272727273,0.125,0.09090909090909091,0.14772727272727273,0.07954545454545454,0.14772727272727273,0.125
caudalmiddlefrontal-rh,0.1326530612244898,0.14285714285714285,0.12244897959183673,0.09183673469387756,0.15306122448979592,0.08163265306122448,0.15306122448979592,0.12244897959183673
parstriangularis-rh,0.11607142857142858,0.125,0.14285714285714285,0.09821428571428571,0.11607142857142858,0.10714285714285714,0.15178571428571427,0.14285714285714285
rostralmiddlefrontal-lh,0.12048192771084337,0.13253012048192772,0.13253012048192772,0.12048192771084337,0.12048192771084337,0.10843373493975904,0.13253012048192772,0.13253012048192772
superiorparietal-rh,0.13333333333333333,0.14444444444444443,0.12222222222222222,0.08888888888888889,0.15555555555555556,0.07777777777777778,0.15555555555555556,0.12222222222222222
superiortemporal-lh,0.09574468085106383,0.10638297872340426,0.14893617021276595,0.11702127659574468,0.09574468085106383,0.13829787234042554,0.14893617021276595,0.14893617021276595
superiortemporal-rh,0.10569105691056911,0.12195121951219512,0.13821138211382114,0.08943089430894309,0.12195121951219512,0.11382113821138211,0.17073170731707318,0.13821138211382114
supramarginal-rh,0.11607142857142858,0.125,0.14285714285714285,0.09821428571428571,0.11607142857142858,0.10714285714285714,0.15178571428571427,0.14285714285714285
