,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.34177215189873417,0.13291139240506328,0.0,0.11392405063291139,0.0759493670886076,0.0949367088607595,0.056962025316455694,0.18354430379746836
caudalmiddlefrontal-rh,0.1360544217687075,0.3129251700680272,0.0,0.14965986394557823,0.08163265306122448,0.14285714285714285,0.061224489795918366,0.11564625850340136
parstriangularis-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.16,0.176,0.0,0.216,0.096,0.16,0.072,0.12
rostralmiddlefrontal-rh,0.15384615384615385,0.15384615384615385,0.0,0.1282051282051282,0.14102564102564102,0.15384615384615385,0.11538461538461539,0.15384615384615385
superiortemporal-lh,0.10135135135135136,0.1554054054054054,0.0,0.12837837837837837,0.08108108108108109,0.22972972972972974,0.1554054054054054,0.14864864864864866
superiortemporal-rh,0.08108108108108109,0.08108108108108109,0.0,0.08108108108108109,0.08108108108108109,0.2072072072072072,0.2702702702702703,0.1981981981981982
supramarginal-rh,0.17045454545454544,0.09659090909090909,0.0,0.07954545454545454,0.06818181818181818,0.14204545454545456,0.13636363636363635,0.3068181818181818
