,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,precentral-lh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiorparietal-lh,supramarginal-lh
inferiorparietal-rh,0.14465408805031446,0.0,0.14150943396226415,0.14465408805031446,0.14779874213836477,0.1320754716981132,0.14465408805031446,0.14465408805031446
parsopercularis-lh,0.0,0.3358208955223881,0.15671641791044777,0.17164179104477612,0.0,0.11194029850746269,0.22388059701492538,0.0
postcentral-lh,0.11163895486935867,0.0498812351543943,0.16152019002375298,0.15676959619952494,0.10926365795724466,0.13539192399049882,0.16152019002375298,0.11401425178147269
precentral-lh,0.1073170731707317,0.05609756097560976,0.15121951219512195,0.16341463414634147,0.11219512195121951,0.13902439024390245,0.16341463414634147,0.1073170731707317
rostralmiddlefrontal-lh,0.14331210191082802,0.0,0.14012738853503184,0.1464968152866242,0.14968152866242038,0.1337579617834395,0.14331210191082802,0.14331210191082802
superiorfrontal-rh,0.10966057441253264,0.0391644908616188,0.1462140992167102,0.14882506527415143,0.10966057441253264,0.18798955613577023,0.14882506527415143,0.10966057441253264
superiorparietal-lh,0.10550458715596331,0.06880733944954129,0.15137614678899083,0.15825688073394495,0.10779816513761468,0.13073394495412843,0.1720183486238532,0.10550458715596331
supramarginal-lh,0.14596273291925466,0.0,0.14285714285714285,0.14285714285714285,0.14596273291925466,0.13043478260869565,0.14596273291925466,0.14596273291925466
