,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,precentral-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh
caudalmiddlefrontal-rh,0.15730337078651685,0.15730337078651685,0.0,0.1797752808988764,0.0,0.15730337078651685,0.16853932584269662,0.1797752808988764
inferiorparietal-rh,0.11650485436893204,0.32038834951456313,0.0,0.14563106796116504,0.0,0.13592233009708737,0.13592233009708737,0.14563106796116504
parsopercularis-lh,0.0,0.0,0.7045454545454546,0.0,0.0,0.29545454545454547,0.0,0.0
precentral-lh,0.11475409836065574,0.11475409836065574,0.0,0.22131147540983606,0.0,0.1557377049180328,0.18032786885245902,0.21311475409836064
rostralmiddlefrontal-rh,0.0,0.0,0.0,0.0,0.7192982456140351,0.0,0.2807017543859649,0.0
superiorfrontal-lh,0.07534246575342465,0.0821917808219178,0.1780821917808219,0.1232876712328767,0.0,0.3424657534246575,0.08904109589041095,0.1095890410958904
superiorfrontal-rh,0.09868421052631579,0.09210526315789473,0.0,0.15789473684210525,0.10526315789473684,0.09210526315789473,0.26973684210526316,0.18421052631578946
superiorparietal-lh,0.11538461538461539,0.1076923076923077,0.0,0.2076923076923077,0.0,0.13076923076923078,0.2,0.23846153846153847
