,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,precentral-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.4943820224719101,0.5056179775280899,0.0,0.0,0.0,0.0,0.0,0.0
caudalmiddlefrontal-rh,0.4943820224719101,0.5056179775280899,0.0,0.0,0.0,0.0,0.0,0.0
inferiorparietal-rh,0.0,0.0,0.358974358974359,0.0,0.0,0.2692307692307692,0.0,0.3717948717948718
precentral-lh,0.0,0.0,0.0,0.32558139534883723,0.23255813953488372,0.20930232558139536,0.23255813953488372,0.0
superiorfrontal-lh,0.0,0.0,0.0,0.11494252873563218,0.47126436781609193,0.16091954022988506,0.25287356321839083,0.0
superiorfrontal-rh,0.0,0.0,0.18584070796460178,0.08849557522123894,0.12389380530973451,0.2920353982300885,0.12389380530973451,0.18584070796460178
superiortemporal-lh,0.0,0.0,0.0,0.125,0.3,0.175,0.4,0.0
supramarginal-lh,0.0,0.0,0.3411764705882353,0.0,0.0,0.24705882352941178,0.0,0.4117647058823529
