,frontalpole-lh,inferiortemporal-rh,lateraloccipital-lh,lateralorbitofrontal-rh,parsopercularis-rh,pericalcarine-lh,temporalpole-lh,temporalpole-rh
frontalpole-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inferiortemporal-rh,0.0,0.4880952380952381,0.03571428571428571,0.16666666666666666,0.0,0.0,0.05952380952380952,0.25
lateraloccipital-lh,0.0,0.10638297872340426,0.6808510638297872,0.02127659574468085,0.0,0.1702127659574468,0.02127659574468085,0.0
lateralorbitofrontal-rh,0.0,0.11627906976744186,0.011627906976744186,0.4069767441860465,0.13953488372093023,0.0,0.29069767441860467,0.03488372093023256
parsopercularis-rh,0.0,0.0,0.0,0.09876543209876543,0.7037037037037037,0.0,0.18518518518518517,0.012345679012345678
pericalcarine-lh,0.0,0.0,0.2978723404255319,0.0,0.0,0.6808510638297872,0.0,0.02127659574468085
temporalpole-lh,0.0,0.014285714285714285,0.0,0.24285714285714285,0.22857142857142856,0.0,0.5142857142857142,0.0
temporalpole-rh,0.0,0.2111111111111111,0.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.6555555555555556
