,cuneus-rh,frontalpole-lh,frontalpole-rh,parsorbitalis-rh,pericalcarine-rh,rostralanteriorcingulate-rh,superiorparietal-rh,transversetemporal-rh
cuneus-rh,0.8787878787878788,0.0,0.0,0.0,0.12121212121212122,0.0,0.0,0.0
frontalpole-lh,0.0,0.5869565217391305,0.18478260869565216,0.0,0.0,0.11956521739130435,0.10869565217391304,0.0
frontalpole-rh,0.0,0.313953488372093,0.5116279069767442,0.0,0.0,0.1744186046511628,0.0,0.0
parsorbitalis-rh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
pericalcarine-rh,0.0,0.0,0.0,0.0,0.9534883720930233,0.0,0.046511627906976744,0.0
rostralanteriorcingulate-rh,0.0,0.14473684210526316,0.2236842105263158,0.0,0.0,0.5263157894736842,0.10526315789473684,0.0
superiorparietal-rh,0.0,0.06976744186046512,0.0,0.0,0.011627906976744186,0.16279069767441862,0.7558139534883721,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
