,frontalpole-lh,fusiform-lh,lingual-lh,parahippocampal-lh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh,temporalpole-lh
frontalpole-lh,0.8859416445623343,0.015915119363395226,0.01856763925729443,0.005305039787798408,0.0,0.0,0.050397877984084884,0.023872679045092837
fusiform-lh,0.02997275204359673,0.5177111716621253,0.14168937329700274,0.17438692098092642,0.0027247956403269754,0.021798365122615803,0.021798365122615803,0.08991825613079019
lingual-lh,0.021956087824351298,0.09780439121756487,0.5568862275449101,0.1157684630738523,0.021956087824351298,0.0998003992015968,0.03792415169660679,0.04790419161676647
parahippocampal-lh,0.0,0.12730627306273062,0.14760147601476015,0.5756457564575646,0.005535055350553505,0.03874538745387454,0.06088560885608856,0.04428044280442804
parahippocampal-rh,0.0,0.0,0.03211009174311927,0.03669724770642202,0.8211009174311926,0.0,0.0,0.11009174311926606
pericalcarine-lh,0.0051813471502590676,0.010362694300518135,0.12176165803108809,0.07253886010362694,0.0,0.6787564766839378,0.08290155440414508,0.02849740932642487
pericalcarine-rh,0.057065217391304345,0.019021739130434784,0.051630434782608696,0.07336956521739131,0.0,0.10597826086956522,0.6929347826086957,0.0
temporalpole-lh,0.026455026455026454,0.0873015873015873,0.03968253968253968,0.1111111111111111,0.06084656084656084,0.021164021164021163,0.0,0.6534391534391535
