,cuneus-rh,frontalpole-rh,paracentral-lh,parahippocampal-lh,pericalcarine-lh,postcentral-lh,precentral-lh,precuneus-lh
cuneus-rh,0.45918367346938777,0.09795918367346938,0.07551020408163266,0.0,0.05510204081632653,0.12040816326530612,0.08979591836734693,0.10204081632653061
frontalpole-rh,0.1152073732718894,0.663594470046083,0.0576036866359447,0.0,0.0,0.052995391705069124,0.07142857142857142,0.03917050691244239
paracentral-lh,0.07035175879396985,0.02512562814070352,0.35343383584589616,0.0,0.0,0.19765494137353434,0.16750418760469013,0.18592964824120603
parahippocampal-lh,0.0,0.0,0.0,0.9956140350877193,0.0043859649122807015,0.0,0.0,0.0
pericalcarine-lh,0.1220472440944882,0.0,0.0,0.011811023622047244,0.8385826771653543,0.015748031496062992,0.007874015748031496,0.003937007874015748
postcentral-lh,0.10391566265060241,0.025602409638554216,0.1852409638554217,0.0,0.0030120481927710845,0.2710843373493976,0.20481927710843373,0.2063253012048193
precentral-lh,0.08073654390934844,0.036827195467422094,0.18413597733711048,0.0,0.0028328611898017,0.22804532577903683,0.2705382436260623,0.19688385269121814
precuneus-lh,0.0701468189233279,0.01468189233278956,0.20880913539967375,0.0,0.0,0.20228384991843393,0.1859706362153344,0.3181076672104405
