,isthmuscingulate-rh,parahippocampal-lh,parsorbitalis-rh,pericalcarine-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
isthmuscingulate-rh,0.43333333333333335,0.36666666666666664,0.0,0.2,0.0,0.0,0.0,0.0
parahippocampal-lh,0.050359712230215826,0.8848920863309353,0.0,0.03597122302158273,0.007194244604316547,0.02158273381294964,0.0,0.0
parsorbitalis-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pericalcarine-rh,0.2777777777777778,0.3888888888888889,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
temporalpole-lh,0.0,0.38461538461538464,0.0,0.0,0.0,0.6153846153846154,0.0,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
transversetemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
