,bankssts-rh,caudalmiddlefrontal-rh,entorhinal-lh,frontalpole-lh,isthmuscingulate-rh,parahippocampal-rh,pericalcarine-lh,temporalpole-lh
bankssts-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalmiddlefrontal-rh,0.0,0.8626373626373627,0.0,0.0,0.02197802197802198,0.04945054945054945,0.016483516483516484,0.04945054945054945
entorhinal-lh,0.0,0.0,0.6686868686868687,0.01616161616161616,0.05454545454545454,0.050505050505050504,0.05454545454545454,0.15555555555555556
frontalpole-lh,0.0056657223796034,0.0,0.0113314447592068,0.8073654390934845,0.056657223796033995,0.0,0.09348441926345609,0.025495750708215296
isthmuscingulate-rh,0.0,0.01282051282051282,0.07478632478632478,0.05555555555555555,0.5384615384615384,0.16666666666666666,0.08974358974358974,0.06196581196581197
parahippocampal-rh,0.0,0.029411764705882353,0.05080213903743316,0.0,0.17914438502673796,0.5855614973262032,0.0855614973262032,0.06951871657754011
pericalcarine-lh,0.0,0.015283842794759825,0.05021834061135371,0.06986899563318777,0.06768558951965066,0.06768558951965066,0.6986899563318777,0.03056768558951965
temporalpole-lh,0.0,0.012345679012345678,0.12345679012345678,0.026455026455026454,0.04409171075837742,0.03880070546737213,0.029982363315696647,0.7248677248677249
