,isthmuscingulate-rh,parahippocampal-lh,parsorbitalis-rh,pericalcarine-rh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
isthmuscingulate-rh,0.7944664031620553,0.04743083003952569,0.0,0.15810276679841898,0.0,0.0,0.0,0.0
parahippocampal-lh,0.03535353535353535,0.898989898989899,0.010101010101010102,0.025252525252525252,0.015151515151515152,0.015151515151515152,0.0,0.0
parsorbitalis-rh,0.0,0.0,0.8939393939393939,0.022727272727272728,0.041666666666666664,0.01893939393939394,0.022727272727272728,0.0
pericalcarine-rh,0.12612612612612611,0.021021021021021023,0.012012012012012012,0.8408408408408409,0.0,0.0,0.0,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0546875,0.0,0.81640625,0.0,0.09765625,0.03125
temporalpole-lh,0.0,0.03496503496503497,0.04195804195804196,0.0,0.0,0.8811188811188811,0.0,0.04195804195804196
temporalpole-rh,0.0,0.0,0.021052631578947368,0.0,0.08421052631578947,0.0,0.7298245614035088,0.1649122807017544
transversetemporal-rh,0.0,0.0,0.0,0.0,0.014134275618374558,0.01060070671378092,0.1519434628975265,0.823321554770318
