,P3,Oz,C4,T8,FT10,AF7,AF8,FCz
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
C4,0.0,0.0,0.4897959183673469,0.0,0.0,0.40816326530612246,0.0,0.10204081632653061
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
AF7,0.0,0.0,0.475,0.0,0.0,0.45,0.0,0.075
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.375,0.0,0.0,0.3125,0.0,0.3125
