,Fp1,P8,F8,Fp2,AF7,AF3,AFz,TP8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.2753623188405797,0.2898550724637681,0.0,0.0,0.11594202898550725,0.2318840579710145,0.08695652173913043
F8,0.0,0.2727272727272727,0.30303030303030304,0.0,0.0,0.10606060606060606,0.22727272727272727,0.09090909090909091
Fp2,0.0,0.0,0.0,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.125,0.875,0.0,0.0,0.0
AF3,0.0,0.21621621621621623,0.21621621621621623,0.0,0.0,0.1891891891891892,0.21621621621621623,0.16216216216216217
AFz,0.0,0.25862068965517243,0.27586206896551724,0.0,0.0,0.1206896551724138,0.2413793103448276,0.10344827586206896
TP8,0.0,0.21428571428571427,0.21428571428571427,0.0,0.0,0.17857142857142858,0.21428571428571427,0.17857142857142858
