,P3,Oz,C4,T8,FT10,AF7,AF8,FCz
P3,0.32653061224489793,0.0,0.24489795918367346,0.030612244897959183,0.01020408163265306,0.0,0.15306122448979592,0.23469387755102042
Oz,0.0,0.44,0.0,0.0,0.14,0.42,0.0,0.0
C4,0.2823529411764706,0.0,0.25882352941176473,0.03529411764705882,0.011764705882352941,0.0,0.17647058823529413,0.23529411764705882
T8,0.21052631578947367,0.0,0.21052631578947367,0.15789473684210525,0.0,0.0,0.21052631578947367,0.21052631578947367
FT10,0.0,0.391304347826087,0.0,0.0,0.34782608695652173,0.2608695652173913,0.0,0.0
AF7,0.0,0.42857142857142855,0.0,0.0,0.09523809523809523,0.47619047619047616,0.0,0.0
AF8,0.24193548387096775,0.0,0.24193548387096775,0.04838709677419355,0.016129032258064516,0.0,0.22580645161290322,0.22580645161290322
FCz,0.27906976744186046,0.0,0.26744186046511625,0.03488372093023256,0.0,0.0,0.1744186046511628,0.2441860465116279
