,inferiorparietal-rh,postcentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.21559633027522937,0.10550458715596331,0.09174311926605505,0.11467889908256881,0.1651376146788991,0.1834862385321101,0.0,0.12385321100917432
postcentral-rh,0.11219512195121951,0.22439024390243903,0.18048780487804877,0.11219512195121951,0.1073170731707317,0.1073170731707317,0.04390243902439024,0.11219512195121951
rostralmiddlefrontal-lh,0.09852216748768473,0.1921182266009852,0.2660098522167488,0.11330049261083744,0.08866995073891626,0.08866995073891626,0.059113300492610835,0.09359605911330049
rostralmiddlefrontal-rh,0.15028901734104047,0.1329479768786127,0.13872832369942195,0.16184971098265896,0.12716763005780346,0.1329479768786127,0.017341040462427744,0.13872832369942195
superiorparietal-lh,0.18324607329842932,0.10471204188481675,0.08376963350785341,0.1099476439790576,0.193717277486911,0.18848167539267016,0.005235602094240838,0.13089005235602094
superiorparietal-rh,0.1792452830188679,0.09433962264150944,0.07547169811320754,0.09905660377358491,0.17452830188679244,0.25,0.0,0.12735849056603774
superiortemporal-rh,0.0,0.23684210526315788,0.34210526315789475,0.07894736842105263,0.02631578947368421,0.0,0.3157894736842105,0.0
supramarginal-rh,0.1437125748502994,0.12574850299401197,0.10179640718562874,0.1317365269461078,0.15568862275449102,0.16167664670658682,0.005988023952095809,0.17365269461077845
