,inferiorparietal-rh,postcentral-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.2151394422310757,0.05179282868525897,0.1593625498007968,0.21115537848605578,0.11952191235059761,0.043824701195219126,0.08764940239043825,0.11155378486055777
postcentral-lh,0.11428571428571428,0.20952380952380953,0.17142857142857143,0.11428571428571428,0.09523809523809523,0.10476190476190476,0.05714285714285714,0.13333333333333333
superiorparietal-lh,0.18376068376068377,0.0811965811965812,0.23504273504273504,0.19658119658119658,0.06837606837606838,0.03418803418803419,0.08547008547008547,0.11538461538461539
superiorparietal-rh,0.20727272727272728,0.04727272727272727,0.16363636363636364,0.22545454545454546,0.11272727272727273,0.04,0.08,0.12363636363636364
superiortemporal-lh,0.18181818181818182,0.05454545454545454,0.09090909090909091,0.18181818181818182,0.21818181818181817,0.07878787878787878,0.05454545454545454,0.1393939393939394
superiortemporal-rh,0.11904761904761904,0.10714285714285714,0.07142857142857142,0.11904761904761904,0.15476190476190477,0.20238095238095238,0.07142857142857142,0.15476190476190477
supramarginal-lh,0.2,0.045454545454545456,0.16363636363636364,0.2,0.08181818181818182,0.05454545454545454,0.17272727272727273,0.08181818181818182
supramarginal-rh,0.15254237288135594,0.07909604519774012,0.14689265536723164,0.1751412429378531,0.12994350282485875,0.07344632768361582,0.05084745762711865,0.192090395480226
