,inferiorparietal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.6521739130434783,0.0,0.0,0.13043478260869565,0.08695652173913043,0.043478260869565216,0.0,0.08695652173913043
postcentral-lh,0.0,0.40625,0.03125,0.0,0.234375,0.1875,0.0,0.140625
postcentral-rh,0.0,0.25,0.25,0.0,0.0,0.0,0.125,0.375
rostralmiddlefrontal-lh,0.5714285714285714,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0
superiorparietal-lh,0.05454545454545454,0.2727272727272727,0.01818181818181818,0.0,0.2909090909090909,0.21818181818181817,0.0,0.14545454545454545
superiorparietal-rh,0.03225806451612903,0.24193548387096775,0.016129032258064516,0.0,0.24193548387096775,0.3225806451612903,0.016129032258064516,0.12903225806451613
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
supramarginal-rh,0.1,0.2,0.05,0.0,0.2,0.175,0.025,0.25
