,frontalpole-lh,frontalpole-rh,insula-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.15853658536585366,0.14634146341463414,0.13414634146341464,0.15853658536585366,0.12195121951219512,0.0,0.15853658536585366,0.12195121951219512
frontalpole-rh,0.15730337078651685,0.14606741573033707,0.1348314606741573,0.15730337078651685,0.12359550561797752,0.0,0.15730337078651685,0.12359550561797752
insula-lh,0.16091954022988506,0.14942528735632185,0.13793103448275862,0.14942528735632185,0.12643678160919541,0.0,0.14942528735632185,0.12643678160919541
medialorbitofrontal-lh,0.15853658536585366,0.14634146341463414,0.13414634146341464,0.15853658536585366,0.12195121951219512,0.0,0.15853658536585366,0.12195121951219512
medialorbitofrontal-rh,0.1590909090909091,0.14772727272727273,0.14772727272727273,0.13636363636363635,0.13636363636363635,0.0,0.13636363636363635,0.13636363636363635
parsorbitalis-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rostralanteriorcingulate-lh,0.15853658536585366,0.14634146341463414,0.13414634146341464,0.15853658536585366,0.12195121951219512,0.0,0.15853658536585366,0.12195121951219512
rostralanteriorcingulate-rh,0.1590909090909091,0.14772727272727273,0.14772727272727273,0.13636363636363635,0.13636363636363635,0.0,0.13636363636363635,0.13636363636363635
