,caudalanteriorcingulate-rh,frontalpole-rh,isthmuscingulate-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-rh,pericalcarine-rh,rostralanteriorcingulate-lh
caudalanteriorcingulate-rh,0.5185185185185185,0.0,0.2962962962962963,0.037037037037037035,0.0,0.14814814814814814,0.0,0.0
frontalpole-rh,0.0,0.2558139534883721,0.0,0.06976744186046512,0.2558139534883721,0.11627906976744186,0.0,0.3023255813953488
isthmuscingulate-lh,0.4230769230769231,0.0,0.38461538461538464,0.038461538461538464,0.0,0.15384615384615385,0.0,0.0
medialorbitofrontal-lh,0.06666666666666667,0.08888888888888889,0.06666666666666667,0.3333333333333333,0.08888888888888889,0.26666666666666666,0.0,0.08888888888888889
medialorbitofrontal-rh,0.0,0.23684210526315788,0.0,0.07894736842105263,0.2631578947368421,0.13157894736842105,0.0,0.2894736842105263
parahippocampal-rh,0.1276595744680851,0.10638297872340426,0.0851063829787234,0.14893617021276595,0.10638297872340426,0.2978723404255319,0.0,0.1276595744680851
pericalcarine-rh,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
rostralanteriorcingulate-lh,0.0,0.24390243902439024,0.0,0.07317073170731707,0.2682926829268293,0.12195121951219512,0.0,0.2926829268292683
