,Fp1,FT9,T8,F8,AF7,F1,POz,FT8
Fp1,0.49056603773584906,0.0,0.0,0.5094339622641509,0.0,0.0,0.0,0.0
FT9,0.0,0.38823529411764707,0.058823529411764705,0.15294117647058825,0.23529411764705882,0.0,0.16470588235294117,0.0
T8,0.0,0.028846153846153848,0.375,0.0,0.25961538461538464,0.0,0.33653846153846156,0.0
F8,0.17567567567567569,0.10135135135135136,0.0,0.722972972972973,0.0,0.0,0.0,0.0
AF7,0.0,0.14173228346456693,0.2283464566929134,0.0,0.33070866141732286,0.0,0.2992125984251969,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.07792207792207792,0.24025974025974026,0.0,0.23376623376623376,0.0,0.44805194805194803,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
