,CP5,Pz,P3,P8,C5,POz,CPz,TP8
CP5,0.4782608695652174,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.4166666666666667,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.30357142857142855,0.28125,0.2544642857142857,0.16071428571428573,0.0,0.0
P8,0.0,0.0,0.2706422018348624,0.30275229357798167,0.26146788990825687,0.1651376146788991,0.0,0.0
C5,0.0,0.0,0.2682926829268293,0.28292682926829266,0.2731707317073171,0.17560975609756097,0.0,0.0
POz,0.0,0.0,0.24647887323943662,0.2535211267605634,0.2535211267605634,0.24647887323943662,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
