,CP5,Pz,P3,P8,C5,POz,CPz,TP8
CP5,0.3258426966292135,0.0,0.0,0.0,0.0,0.33707865168539325,0.33707865168539325,0.0
Pz,0.0,0.5319148936170213,0.0,0.0070921985815602835,0.0,0.0,0.0,0.46099290780141844
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.25,0.0,0.0,0.0,0.0,0.44166666666666665,0.30833333333333335,0.0
CPz,0.2857142857142857,0.0,0.0,0.0,0.0,0.3619047619047619,0.3523809523809524,0.0
TP8,0.0,0.5076923076923077,0.0,0.0,0.0,0.0,0.0,0.49230769230769234
