,CP5,Pz,P3,P8,C5,POz,CPz,TP8
CP5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.0,0.0,0.4017094017094017,0.27350427350427353,0.3247863247863248,0.0,0.0,0.0
P8,0.0,0.0,0.3368421052631579,0.3263157894736842,0.3368421052631579,0.0,0.0,0.0
C5,0.0,0.0,0.3577981651376147,0.29357798165137616,0.3486238532110092,0.0,0.0,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
