,T8,FT10,F8,AF7,POz,CPz,TP8,AF8
T8,0.32193732193732194,0.21937321937321938,0.07977207977207977,0.0,0.05413105413105413,0.3247863247863248,0.0,0.0
FT10,0.27956989247311825,0.2724014336917563,0.1003584229390681,0.0,0.06810035842293907,0.27956989247311825,0.0,0.0
F8,0.224,0.224,0.216,0.0,0.112,0.224,0.0,0.0
AF7,0.0,0.0,0.0,0.4927536231884058,0.0,0.0,0.5072463768115942,0.0
POz,0.21,0.21,0.16,0.0,0.21,0.21,0.0,0.0
CPz,0.3209169054441261,0.22063037249283668,0.08022922636103152,0.0,0.054441260744985676,0.3237822349570201,0.0,0.0
TP8,0.0,0.0,0.0,0.3181818181818182,0.0,0.0,0.6818181818181818,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
