,Fp1,FT9,T8,F8,AF7,F1,POz,FT8
Fp1,0.5666666666666667,0.0,0.43333333333333335,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.32752613240418116,0.0,0.0,0.3344947735191638,0.0,0.33797909407665505,0.0
T8,0.24193548387096775,0.0,0.532258064516129,0.0,0.0,0.22580645161290322,0.0,0.0
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.2939297124600639,0.0,0.0,0.3865814696485623,0.0,0.3194888178913738,0.0
F1,0.03571428571428571,0.0,0.5,0.0,0.0,0.4642857142857143,0.0,0.0
POz,0.0,0.3141891891891892,0.0,0.0,0.34797297297297297,0.0,0.33783783783783783,0.0
FT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
