,CP5,Pz,P3,P8,C5,POz,CPz,TP8
CP5,0.6173913043478261,0.0,0.06086956521739131,0.0,0.0,0.3217391304347826,0.0,0.0
Pz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P3,0.35,0.0,0.3,0.0,0.0,0.35,0.0,0.0
P8,0.0,0.0,0.0,0.38823529411764707,0.4,0.0,0.21176470588235294,0.0
C5,0.0,0.0,0.0,0.2786885245901639,0.5737704918032787,0.0,0.14754098360655737,0.0
POz,0.4625,0.0,0.0875,0.0,0.0,0.45,0.0,0.0
CPz,0.0,0.0,0.0,0.33962264150943394,0.33962264150943394,0.0,0.32075471698113206,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
