,CP5,Pz,P3,P8,C5,POz,CPz,TP8
CP5,0.336283185840708,0.34513274336283184,0.0,0.0,0.0,0.0,0.0,0.3185840707964602
Pz,0.3333333333333333,0.3504273504273504,0.0,0.0,0.0,0.0,0.0,0.3162393162393162
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.33,0.33,0.0,0.34,0.0
C5,0.0,0.0,0.0,0.20606060606060606,0.44242424242424244,0.0,0.3515151515151515,0.0
POz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.23129251700680273,0.38095238095238093,0.0,0.3877551020408163,0.0
TP8,0.32075471698113206,0.33962264150943394,0.0,0.0,0.0,0.0,0.0,0.33962264150943394
