,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-lh,superiortemporal-lh,supramarginal-lh
parsopercularis-lh,0.2789115646258503,0.0,0.04081632653061224,0.0,0.2857142857142857,0.19727891156462585,0.19727891156462585,0.0
parstriangularis-rh,0.0,0.975609756097561,0.0,0.0,0.0,0.0,0.0,0.024390243902439025
rostralmiddlefrontal-lh,0.0594059405940594,0.0,0.45544554455445546,0.3069306930693069,0.0594059405940594,0.0594059405940594,0.0594059405940594,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.3522727272727273,0.6022727272727273,0.0,0.0,0.0,0.045454545454545456
superiorfrontal-lh,0.28,0.0,0.04,0.0,0.2866666666666667,0.19333333333333333,0.2,0.0
superiorparietal-lh,0.26126126126126126,0.0,0.036036036036036036,0.0,0.26126126126126126,0.25225225225225223,0.1891891891891892,0.0
superiortemporal-lh,0.23134328358208955,0.0,0.04477611940298507,0.0,0.23880597014925373,0.17164179104477612,0.31343283582089554,0.0
supramarginal-lh,0.0,0.05357142857142857,0.0,0.125,0.0,0.0,0.0,0.8214285714285714
