,parsopercularis-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorparietal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
parsopercularis-lh,0.23786407766990292,0.11165048543689321,0.0,0.20388349514563106,0.22815533980582525,0.16990291262135923,0.04854368932038835,0.0
rostralmiddlefrontal-lh,0.06406685236768803,0.18384401114206128,0.11142061281337047,0.17270194986072424,0.15598885793871867,0.1671309192200557,0.14484679665738162,0.0
rostralmiddlefrontal-rh,0.0,0.14334470989761092,0.21843003412969283,0.13310580204778158,0.14334470989761092,0.14334470989761092,0.21843003412969283,0.0
superiorfrontal-lh,0.10047846889952153,0.14832535885167464,0.09330143540669857,0.18899521531100477,0.17942583732057416,0.1722488038277512,0.11722488038277512,0.0
superiorparietal-lh,0.10904872389791183,0.12993039443155452,0.09744779582366589,0.1740139211136891,0.19953596287703015,0.16937354988399073,0.12064965197215777,0.0
superiortemporal-lh,0.085995085995086,0.14742014742014742,0.10319410319410319,0.17444717444717445,0.17936117936117937,0.18181818181818182,0.12776412776412777,0.0
superiortemporal-rh,0.02824858757062147,0.15254237288135594,0.17796610169491525,0.1384180790960452,0.14689265536723164,0.14689265536723164,0.20903954802259886,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
