,Fp1,P3,Oz,O2,CP3,P1,PO4,PO8
Fp1,0.28378378378378377,0.17567567567567569,0.18018018018018017,0.0,0.0,0.0,0.18018018018018017,0.18018018018018017
P3,0.21081081081081082,0.20540540540540542,0.1945945945945946,0.0,0.0,0.0,0.1945945945945946,0.1945945945945946
Oz,0.20603015075376885,0.19095477386934673,0.20100502512562815,0.0,0.0,0.0,0.20100502512562815,0.20100502512562815
O2,0.0,0.0,0.0,0.5104895104895105,0.24475524475524477,0.24475524475524477,0.0,0.0
CP3,0.0,0.0,0.0,0.32673267326732675,0.33663366336633666,0.33663366336633666,0.0,0.0
P1,0.0,0.0,0.0,0.32673267326732675,0.33663366336633666,0.33663366336633666,0.0,0.0
PO4,0.20603015075376885,0.19095477386934673,0.20100502512562815,0.0,0.0,0.0,0.20100502512562815,0.20100502512562815
PO8,0.20603015075376885,0.19095477386934673,0.20100502512562815,0.0,0.0,0.0,0.20100502512562815,0.20100502512562815
