,P3,Oz,O2,CP3,P1,P5,PO4,PO8
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.33636363636363636,0.33636363636363636,0.32727272727272727,0.0,0.0
P1,0.0,0.0,0.0,0.33636363636363636,0.33636363636363636,0.32727272727272727,0.0,0.0
P5,0.0,0.0,0.0,0.3364485981308411,0.3364485981308411,0.32710280373831774,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
