,P3,Oz,O2,CP3,P1,PO3,PO4,PO8
P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.2727272727272727,0.36363636363636365,0.36363636363636365,0.0,0.0
P1,0.0,0.0,0.0,0.21052631578947367,0.3684210526315789,0.42105263157894735,0.0,0.0
PO3,0.0,0.0,0.0,0.14814814814814814,0.2962962962962963,0.5555555555555556,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
