,P3,Oz,O2,CP3,P1,PO3,PO4,PO8
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.42857142857142855,0.17142857142857143,0.4,0.0,0.0
P1,0.0,0.0,0.0,0.35294117647058826,0.29411764705882354,0.35294117647058826,0.0,0.0
PO3,0.0,0.0,0.0,0.42424242424242425,0.18181818181818182,0.3939393939393939,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
