,Fp1,P3,Oz,O2,CP3,P1,PO4,PO8
Fp1,0.2424778761061947,0.10619469026548672,0.18938053097345134,0.0,0.04070796460176991,0.04247787610619469,0.18938053097345134,0.18938053097345134
P3,0.12269938650306748,0.5470347648261759,0.08895705521472393,0.0,0.03067484662576687,0.032719836400818,0.08895705521472393,0.08895705521472393
Oz,0.2101661779081134,0.08699902248289346,0.2101661779081134,0.0,0.03519061583577713,0.03714565004887586,0.2101661779081134,0.2101661779081134
O2,0.0,0.0,0.0,0.7965116279069767,0.10174418604651163,0.10174418604651163,0.0,0.0
CP3,0.03712671509281679,0.0258272800645682,0.029055690072639227,0.026634382566585957,0.4124293785310734,0.41081517352703795,0.029055690072639227,0.029055690072639227
P1,0.03855421686746988,0.027309236947791166,0.030522088353413655,0.02650602409638554,0.40803212851405624,0.40803212851405624,0.030522088353413655,0.030522088353413655
PO4,0.2101661779081134,0.08699902248289346,0.2101661779081134,0.0,0.03519061583577713,0.03714565004887586,0.2101661779081134,0.2101661779081134
PO8,0.2101661779081134,0.08699902248289346,0.2101661779081134,0.0,0.03519061583577713,0.03714565004887586,0.2101661779081134,0.2101661779081134
