,Fp1,F7,P7,Fp2,AF7,FT7,P1,AF8
Fp1,0.33768397667314637,0.027214662593723966,0.0780338794779228,0.28214384893085254,0.08136628714246043,0.08692029991668981,0.08858650374895863,0.018050541516245487
F7,0.030091185410334346,0.3911854103343465,0.20091185410334347,0.023100303951367782,0.07537993920972644,0.04012158054711246,0.07933130699088146,0.15987841945288753
P7,0.07315803176256183,0.1720906014058839,0.40874772194740955,0.06456651913564176,0.029159073158031762,0.10439989586045301,0.001041395469929706,0.14683676126008852
Fp2,0.2859135285913529,0.02092050209205021,0.06889818688981869,0.3202231520223152,0.07754532775453278,0.08814504881450488,0.10209205020920502,0.03626220362622036
AF7,0.07107083233961364,0.05843071786310518,0.02575721440496065,0.06701645599809206,0.5106129263057477,0.10684474123539232,0.1521583591700453,0.008108752683043167
FT7,0.07878177699471432,0.03347596274855273,0.09942109237352127,0.07928517493078278,0.11401963251950667,0.35036496350364965,0.17543418071985906,0.06921721620941354
P1,0.07979120059656973,0.06487695749440715,0.0012428535918468805,0.09072831220482228,0.15709669400944568,0.17101665423813076,0.39125031071339794,0.04399701715137957
AF8,0.019668446192750773,0.14948019106490587,0.16296712559707782,0.03765102556898005,0.009834223096375386,0.07726889575723518,0.0497330710873841,0.4933970216352908
