,Fp1,FT9,P8,Fp2,AF7,AF3,F6,AF8
Fp1,0.518796992481203,0.0,0.0,0.48120300751879697,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.38596491228070173,0.0,0.0,0.3684210526315789,0.24561403508771928,0.0
Fp2,0.5039370078740157,0.0,0.0,0.49606299212598426,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.3006993006993007,0.0,0.0,0.43356643356643354,0.26573426573426573,0.0
F6,0.0,0.0,0.2897196261682243,0.0,0.0,0.3644859813084112,0.34579439252336447,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
