,Fp1,F7,P7,Fp2,AF7,FT7,P1,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.49411764705882355,0.0,0.0,0.0,0.0,0.0,0.5058823529411764
P7,0.0,0.0,0.3684210526315789,0.0,0.2583732057416268,0.37320574162679426,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.2982456140350877,0.0,0.38596491228070173,0.3157894736842105,0.0,0.0
FT7,0.0,0.0,0.35714285714285715,0.0,0.2714285714285714,0.37142857142857144,0.0,0.0
P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.38392857142857145,0.0,0.0,0.0,0.0,0.0,0.6160714285714286
