,Fp1,F3,FT9,TP9,TP10,Fp2,P1,AF8
Fp1,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
F3,0.0,0.2679245283018868,0.24528301886792453,0.0,0.21509433962264152,0.0,0.27169811320754716,0.0
FT9,0.0,0.2589641434262948,0.2549800796812749,0.0,0.22709163346613545,0.0,0.2589641434262948,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.2511013215859031,0.2511013215859031,0.0,0.24669603524229075,0.0,0.2511013215859031,0.0
Fp2,0.125,0.0,0.0,0.0,0.0,0.875,0.0,0.0
P1,0.0,0.23300970873786409,0.21035598705501618,0.0,0.18446601941747573,0.0,0.37216828478964403,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
