,Fp1,F3,FT9,TP9,TP10,Fp2,P1,AF8
Fp1,0.358974358974359,0.0,0.0,0.0,0.0,0.31794871794871793,0.3230769230769231,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.34831460674157305,0.0,0.0,0.0,0.0,0.34269662921348315,0.3089887640449438,0.0
P1,0.3446327683615819,0.0,0.0,0.0,0.0,0.2994350282485876,0.3559322033898305,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
