,caudalmiddlefrontal-lh,postcentral-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.36,0.08,0.12,0.04,0.08,0.14,0.04,0.14
postcentral-lh,0.14634146341463414,0.5365853658536586,0.0,0.12195121951219512,0.1951219512195122,0.0,0.0,0.0
postcentral-rh,0.11428571428571428,0.0,0.2571428571428571,0.08571428571428572,0.17142857142857143,0.2,0.0,0.17142857142857143
superiorfrontal-rh,0.0,0.18181818181818182,0.13636363636363635,0.3181818181818182,0.13636363636363635,0.13636363636363635,0.0,0.09090909090909091
superiorparietal-lh,0.05,0.15,0.125,0.075,0.35,0.125,0.025,0.1
superiorparietal-rh,0.13513513513513514,0.0,0.21621621621621623,0.08108108108108109,0.16216216216216217,0.21621621621621623,0.0,0.1891891891891892
superiortemporal-rh,0.08108108108108109,0.02702702702702703,0.0,0.0,0.08108108108108109,0.0,0.5405405405405406,0.2702702702702703
supramarginal-rh,0.10714285714285714,0.0,0.125,0.05357142857142857,0.10714285714285714,0.125,0.17857142857142858,0.30357142857142855
