,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,postcentral-lh,postcentral-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.42592592592592593,0.0,0.12962962962962962,0.0,0.25925925925925924,0.1111111111111111,0.07407407407407407,0.0
caudalmiddlefrontal-rh,0.0,0.71875,0.0,0.0,0.1875,0.0,0.0,0.09375
parsopercularis-lh,0.13793103448275862,0.0,0.3103448275862069,0.15517241379310345,0.13793103448275862,0.10344827586206896,0.15517241379310345,0.0
postcentral-lh,0.0,0.0,0.16216216216216217,0.36486486486486486,0.0,0.20270270270270271,0.20270270270270271,0.06756756756756757
postcentral-rh,0.19696969696969696,0.09090909090909091,0.09090909090909091,0.0,0.4393939393939394,0.09090909090909091,0.06060606060606061,0.030303030303030304
superiorparietal-lh,0.08,0.0,0.06666666666666667,0.21333333333333335,0.08,0.30666666666666664,0.18666666666666668,0.06666666666666667
superiorparietal-rh,0.07142857142857142,0.0,0.14285714285714285,0.19642857142857142,0.07142857142857142,0.16071428571428573,0.35714285714285715,0.0
superiortemporal-rh,0.0,0.10869565217391304,0.0,0.15217391304347827,0.08695652173913043,0.13043478260869565,0.0,0.5217391304347826
