,caudalmiddlefrontal-lh,parsopercularis-lh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.46153846153846156,0.0,0.0,0.0,0.0,0.038461538461538464,0.2692307692307692,0.23076923076923078
parsopercularis-lh,0.0,0.46511627906976744,0.046511627906976744,0.16279069767441862,0.23255813953488372,0.09302325581395349,0.0,0.0
postcentral-rh,0.0,0.1111111111111111,0.48148148148148145,0.0,0.14814814814814814,0.0,0.1111111111111111,0.14814814814814814
superiorfrontal-rh,0.0,0.34782608695652173,0.0,0.4782608695652174,0.08695652173913043,0.08695652173913043,0.0,0.0
superiorparietal-lh,0.0,0.24242424242424243,0.06060606060606061,0.0,0.3939393939393939,0.2727272727272727,0.0,0.030303030303030304
superiorparietal-rh,0.0,0.14285714285714285,0.0,0.07142857142857142,0.17857142857142858,0.5,0.0,0.10714285714285714
superiortemporal-rh,0.08771929824561403,0.0,0.03508771929824561,0.0,0.0,0.0,0.5614035087719298,0.3157894736842105
supramarginal-rh,0.07692307692307693,0.0,0.09615384615384616,0.0,0.0,0.019230769230769232,0.36538461538461536,0.4423076923076923
