,caudalmiddlefrontal-lh,inferiorparietal-rh,postcentral-rh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-rh,supramarginal-rh
caudalmiddlefrontal-lh,0.32608695652173914,0.15217391304347827,0.11956521739130435,0.08695652173913043,0.09782608695652174,0.05434782608695652,0.021739130434782608,0.14130434782608695
inferiorparietal-rh,0.07142857142857142,0.20408163265306123,0.14795918367346939,0.11224489795918367,0.08163265306122448,0.11734693877551021,0.08163265306122448,0.1836734693877551
postcentral-rh,0.06043956043956044,0.18681318681318682,0.2032967032967033,0.10989010989010989,0.08241758241758242,0.13186813186813187,0.06043956043956044,0.16483516483516483
superiorfrontal-rh,0.0661764705882353,0.16176470588235295,0.1323529411764706,0.19852941176470587,0.08823529411764706,0.13970588235294118,0.051470588235294115,0.16176470588235295
superiorparietal-lh,0.1282051282051282,0.16666666666666666,0.14102564102564102,0.10256410256410256,0.20512820512820512,0.10256410256410256,0.0,0.15384615384615385
superiorparietal-rh,0.04697986577181208,0.174496644295302,0.1476510067114094,0.1342281879194631,0.08053691275167785,0.18791946308724833,0.053691275167785234,0.174496644295302
superiortemporal-rh,0.029850746268656716,0.19402985074626866,0.1044776119402985,0.11940298507462686,0.0,0.11940298507462686,0.23880597014925373,0.19402985074626866
supramarginal-rh,0.07253886010362694,0.19170984455958548,0.15544041450777202,0.11398963730569948,0.07772020725388601,0.11917098445595854,0.08290155440414508,0.18652849740932642
