,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.2356687898089172,0.0,0.1592356687898089,0.17834394904458598,0.17834394904458598,0.05732484076433121,0.1910828025477707,0.0
parsopercularis-lh,0.0,0.625,0.375,0.0,0.0,0.0,0.0,0.0
parstriangularis-rh,0.17567567567567569,0.06756756756756757,0.22972972972972974,0.17567567567567569,0.17567567567567569,0.0,0.17567567567567569,0.0
postcentral-rh,0.19863013698630136,0.0,0.17123287671232876,0.23972602739726026,0.1917808219178082,0.0,0.19863013698630136,0.0
rostralmiddlefrontal-lh,0.20714285714285716,0.0,0.17857142857142858,0.2,0.20714285714285716,0.0,0.20714285714285716,0.0
superiorfrontal-lh,0.10256410256410256,0.0,0.0,0.0,0.0,0.7051282051282052,0.0,0.19230769230769232
superiorfrontal-rh,0.20567375886524822,0.0,0.1773049645390071,0.19858156028368795,0.19858156028368795,0.0,0.2198581560283688,0.0
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.5161290322580645,0.0,0.4838709677419355
