,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-rh
caudalmiddlefrontal-lh,0.21897810218978103,0.20437956204379562,0.0948905109489051,0.1386861313868613,0.10948905109489052,0.23357664233576642,0.0,0.0
caudalmiddlefrontal-rh,0.16666666666666666,0.23809523809523808,0.10714285714285714,0.14285714285714285,0.125,0.20238095238095238,0.0,0.017857142857142856
parsopercularis-lh,0.06521739130434782,0.09239130434782608,0.3641304347826087,0.25,0.0,0.14673913043478262,0.07608695652173914,0.005434782608695652
parstriangularis-rh,0.10326086956521739,0.13043478260869565,0.2554347826086957,0.2826086956521739,0.03804347826086957,0.18478260869565216,0.0,0.005434782608695652
rostralmiddlefrontal-lh,0.17391304347826086,0.22826086956521738,0.0,0.06521739130434782,0.358695652173913,0.17391304347826086,0.0,0.0
superiorfrontal-lh,0.13953488372093023,0.14883720930232558,0.13023255813953488,0.15813953488372093,0.06976744186046512,0.2837209302325581,0.0,0.06976744186046512
superiorfrontal-rh,0.0,0.0,0.5172413793103449,0.0,0.0,0.0,0.4827586206896552,0.0
superiortemporal-rh,0.0,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.0,0.2545454545454545,0.0,0.6363636363636364
