,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-rh,superiorfrontal-lh,superiorfrontal-rh,superiortemporal-rh,supramarginal-rh
inferiorparietal-rh,0.3253012048192771,0.0,0.0,0.3373493975903614,0.0,0.0,0.0,0.3373493975903614
parsopercularis-lh,0.0,0.5319148936170213,0.0,0.0,0.031914893617021274,0.2872340425531915,0.14893617021276595,0.0
parstriangularis-rh,0.0,0.0,0.7777777777777778,0.0,0.2222222222222222,0.0,0.0,0.0
postcentral-rh,0.32142857142857145,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.34523809523809523
superiorfrontal-lh,0.0,0.03571428571428571,0.05357142857142857,0.0,0.9107142857142857,0.0,0.0,0.0
superiorfrontal-rh,0.0,0.41935483870967744,0.0,0.0,0.0,0.5806451612903226,0.0,0.0
superiortemporal-rh,0.0,0.5172413793103449,0.0,0.0,0.0,0.0,0.4827586206896552,0.0
supramarginal-rh,0.3176470588235294,0.0,0.0,0.32941176470588235,0.0,0.0,0.0,0.35294117647058826
