,Fz,F3,TP10,T8,FC2,F1,CPz,FCz
Fz,0.33550913838120106,0.10966057441253264,0.05613577023498695,0.1422976501305483,0.08616187989556136,0.04960835509138381,0.10835509138381201,0.1122715404699739
F3,0.09457900807381776,0.34832756632064593,0.04267589388696655,0.14302191464821223,0.09573241061130335,0.031141868512110725,0.1303344867358708,0.11418685121107267
TP10,0.08646616541353383,0.07330827067669173,0.3176691729323308,0.039473684210526314,0.08082706766917293,0.15977443609022557,0.13909774436090225,0.10338345864661654
T8,0.12804878048780488,0.1524390243902439,0.026829268292682926,0.3073170731707317,0.06707317073170732,0.03536585365853658,0.11463414634146342,0.16829268292682928
FC2,0.08094645080946451,0.099626400996264,0.053549190535491904,0.074719800747198,0.32627646326276466,0.18804483188044832,0.16936488169364883,0.007471980074719801
F1,0.05196629213483146,0.03089887640449438,0.11938202247191011,0.037921348314606744,0.21207865168539325,0.375,0.14747191011235955,0.025280898876404494
CPz,0.081,0.11,0.073,0.092,0.143,0.111,0.336,0.054
FCz,0.11420612813370473,0.13649025069637882,0.0766016713091922,0.18662952646239556,0.006963788300835654,0.025069637883008356,0.08217270194986072,0.37186629526462395
