,Fz,F3,TP10,T8,FC2,F1,CPz,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
T8,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.5714285714285714
FC2,0.0,0.42857142857142855,0.0,0.0,0.5714285714285714,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CPz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.7857142857142857
