,Fp1,F3,TP10,T8,AF3,AFz,C5,FC4
Fp1,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0,0.0,0.0,0.0
F3,0.04878048780487805,0.3170731707317073,0.3170731707317073,0.3170731707317073,0.0,0.0,0.0,0.0
TP10,0.04878048780487805,0.3170731707317073,0.3170731707317073,0.3170731707317073,0.0,0.0,0.0,0.0
T8,0.04878048780487805,0.3170731707317073,0.3170731707317073,0.3170731707317073,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
