,Fp1,F3,TP10,T8,AF3,AFz,C5,FC4
Fp1,0.34657039711191334,0.07942238267148015,0.23104693140794225,0.05415162454873646,0.0,0.21660649819494585,0.039711191335740074,0.032490974729241874
F3,0.032857142857142856,0.3242857142857143,0.08714285714285715,0.13142857142857142,0.10571428571428572,0.004285714285714286,0.18714285714285714,0.12714285714285714
TP10,0.12394957983193278,0.14495798319327732,0.37184873949579833,0.029411764705882353,0.06512605042016807,0.12184873949579832,0.11764705882352941,0.025210084033613446
T8,0.03755868544600939,0.20187793427230047,0.03051643192488263,0.2746478873239437,0.12910798122065728,0.009389671361502348,0.13380281690140844,0.18309859154929578
AF3,0.0024691358024691358,0.19012345679012346,0.07654320987654321,0.15308641975308643,0.28641975308641976,0.0,0.1382716049382716,0.15308641975308643
AFz,0.1798780487804878,0.01524390243902439,0.19817073170731708,0.006097560975609756,0.003048780487804878,0.4695121951219512,0.01524390243902439,0.11280487804878049
C5,0.013301088270858524,0.154776299879081,0.06287787182587666,0.07013301088270858,0.06287787182587666,0.0048367593712212815,0.5199516324062878,0.11124546553808948
FC4,0.01763668430335097,0.15520282186948853,0.015873015873015872,0.14814814814814814,0.10758377425044091,0.06701940035273368,0.1746031746031746,0.31393298059964725
