,Fz,F3,TP10,T8,FC2,F1,CPz,FCz
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.3684210526315789,0.0,0.0,0.21052631578947367,0.42105263157894735,0.0
T8,0.0,0.0,0.0,0.5454545454545454,0.0,0.0,0.0,0.45454545454545453
FC2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
F1,0.0,0.0,0.34782608695652173,0.0,0.0,0.30434782608695654,0.34782608695652173,0.0
CPz,0.0,0.0,0.2777777777777778,0.0,0.0,0.14814814814814814,0.5740740740740741,0.0
FCz,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5
