,Fp1,F3,TP10,T8,AF3,AFz,C5,FC4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.5454545454545454,0.0,0.0,0.45454545454545453,0.0,0.0
T8,0.0,0.0,0.0,0.48,0.0,0.0,0.52,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.5384615384615384,0.0,0.0,0.46153846153846156,0.0,0.0
C5,0.0,0.0,0.0,0.35135135135135137,0.0,0.0,0.6486486486486487,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
