,Fp1,F3,TP10,T8,AF3,AFz,C5,FC4
Fp1,0.45454545454545453,0.38636363636363635,0.0,0.1590909090909091,0.0,0.0,0.0,0.0
F3,0.4222222222222222,0.4,0.0,0.17777777777777778,0.0,0.0,0.0,0.0
TP10,0.0,0.010638297872340425,0.5,0.0,0.1595744680851064,0.0,0.2872340425531915,0.0425531914893617
T8,0.34782608695652173,0.34782608695652173,0.0,0.30434782608695654,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.32653061224489793,0.0,0.2857142857142857,0.0,0.30612244897959184,0.08163265306122448
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.3888888888888889,0.0,0.20833333333333334,0.0,0.3472222222222222,0.05555555555555555
FC4,0.0,0.0,0.2631578947368421,0.0,0.2631578947368421,0.0,0.2631578947368421,0.21052631578947367
