,Fp1,F3,TP10,T8,AF3,AFz,C5,FC4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.525,0.475,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.5277777777777778,0.4722222222222222,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285
AF3,0.0,0.0,0.0,0.25,0.375,0.0,0.25,0.125
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285
FC4,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.0,0.2727272727272727,0.18181818181818182
