,Fp1,F3,TP10,T8,AF3,AFz,C5,FC4
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.4444444444444444
