,Fp1,TP10,Cz,F8,AF7,C5,FC4,FCz
Fp1,0.5,0.0967741935483871,0.0,0.0,0.0,0.016129032258064516,0.0,0.3870967741935484
TP10,0.3684210526315789,0.2631578947368421,0.0,0.0,0.0,0.0,0.0,0.3684210526315789
Cz,0.0,0.0,0.18584070796460178,0.20353982300884957,0.20353982300884957,0.20353982300884957,0.20353982300884957,0.0
F8,0.0,0.0,0.11702127659574468,0.2127659574468085,0.23404255319148937,0.21808510638297873,0.21808510638297873,0.0
AF7,0.0,0.0,0.10185185185185185,0.19444444444444445,0.2638888888888889,0.22685185185185186,0.21296296296296297,0.0
C5,0.0,0.0,0.10849056603773585,0.2028301886792453,0.24056603773584906,0.22641509433962265,0.22169811320754718,0.0
FC4,0.0,0.0,0.11,0.205,0.24,0.225,0.22,0.0
FCz,0.45454545454545453,0.10909090909090909,0.0,0.0,0.0,0.01818181818181818,0.0,0.41818181818181815
