,Fz,F3,TP10,T8,FC2,F1,CPz,FCz
Fz,0.25925925925925924,0.16049382716049382,0.0,0.2839506172839506,0.0,0.0,0.0,0.2962962962962963
F3,0.23636363636363636,0.23636363636363636,0.0,0.2545454545454545,0.0,0.0,0.0,0.2727272727272727
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T8,0.22,0.14,0.0,0.3,0.0,0.0,0.0,0.34
FC2,0.0,0.0,0.0,0.0,0.35294117647058826,0.34558823529411764,0.3014705882352941,0.0
F1,0.0,0.0,0.0,0.0,0.35251798561151076,0.34532374100719426,0.302158273381295,0.0
CPz,0.0,0.0,0.0,0.0,0.3412698412698413,0.3412698412698413,0.31746031746031744,0.0
FCz,0.19658119658119658,0.11965811965811966,0.0,0.28205128205128205,0.0,0.008547008547008548,0.008547008547008548,0.38461538461538464
