,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,rostralmiddlefrontal-lh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.3069306930693069,0.0,0.0,0.27722772277227725,0.039603960396039604,0.0594059405940594,0.31683168316831684,0.0
parsopercularis-lh,0.0,0.2619047619047619,0.27380952380952384,0.19047619047619047,0.27380952380952384,0.0,0.0,0.0
parstriangularis-rh,0.0,0.2018348623853211,0.3853211009174312,0.14678899082568808,0.26605504587155965,0.0,0.0,0.0
precentral-rh,0.17791411042944785,0.10429447852760736,0.10429447852760736,0.26993865030674846,0.12883435582822086,0.03680981595092025,0.17791411042944785,0.0
rostralmiddlefrontal-lh,0.040983606557377046,0.18032786885245902,0.2540983606557377,0.1721311475409836,0.27049180327868855,0.040983606557377046,0.040983606557377046,0.0
superiortemporal-lh,0.22580645161290322,0.0,0.0,0.22580645161290322,0.12903225806451613,0.1935483870967742,0.22580645161290322,0.0
superiortemporal-rh,0.3069306930693069,0.0,0.0,0.27722772277227725,0.039603960396039604,0.0594059405940594,0.31683168316831684,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
