,entorhinal-rh,frontalpole-lh,frontalpole-rh,inferiortemporal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.43350604490500866,0.044905008635578586,0.06217616580310881,0.05872193436960276,0.13471502590673576,0.12089810017271158,0.13126079447322972,0.013816925734024179
frontalpole-lh,0.06177606177606178,0.47876447876447875,0.1274131274131274,0.019305019305019305,0.1891891891891892,0.10231660231660232,0.021235521235521235,0.0
frontalpole-rh,0.06285714285714286,0.16380952380952382,0.46095238095238095,0.06857142857142857,0.09333333333333334,0.0838095238095238,0.06476190476190476,0.0019047619047619048
inferiortemporal-rh,0.06217616580310881,0.02072538860103627,0.07253886010362694,0.5181347150259067,0.11398963730569948,0.046632124352331605,0.13989637305699482,0.025906735751295335
medialorbitofrontal-rh,0.08928571428571429,0.11126373626373626,0.050824175824175824,0.08653846153846154,0.4107142857142857,0.1346153846153846,0.10302197802197802,0.013736263736263736
rostralanteriorcingulate-lh,0.09062980030721966,0.07680491551459294,0.04915514592933948,0.039938556067588324,0.15053763440860216,0.43164362519201227,0.08755760368663594,0.07373271889400922
temporalpole-rh,0.12,0.018461538461538463,0.06923076923076923,0.13846153846153847,0.11538461538461539,0.08615384615384615,0.4430769230769231,0.009230769230769232
transversetemporal-rh,0.02622950819672131,0.0,0.0,0.05245901639344262,0.04262295081967213,0.11475409836065574,0.019672131147540985,0.7442622950819672
