,entorhinal-rh,frontalpole-lh,frontalpole-rh,inferiortemporal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.6714285714285714,0.014285714285714285,0.04285714285714286,0.02857142857142857,0.014285714285714285,0.014285714285714285,0.21428571428571427,0.0
frontalpole-lh,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-rh,0.21428571428571427,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.07142857142857142
inferiortemporal-rh,0.0,0.0,0.0,0.8831168831168831,0.012987012987012988,0.03896103896103896,0.0,0.06493506493506493
medialorbitofrontal-rh,0.0,0.0,0.058823529411764705,0.0,0.9411764705882353,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.4444444444444444,0.0,0.3333333333333333,0.0,0.2222222222222222
temporalpole-rh,0.5277777777777778,0.0,0.0,0.0,0.0,0.0,0.4722222222222222,0.0
transversetemporal-rh,0.0,0.0,0.0,0.28,0.04,0.0,0.0,0.68
