,entorhinal-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,parahippocampal-rh,parsorbitalis-lh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.6442577030812325,0.03361344537815126,0.01680672268907563,0.058823529411764705,0.0196078431372549,0.04201680672268908,0.07563025210084033,0.1092436974789916
frontalpole-lh,0.022556390977443608,0.6541353383458647,0.14035087719298245,0.11779448621553884,0.0,0.015037593984962405,0.02506265664160401,0.02506265664160401
frontalpole-rh,0.026385224274406333,0.13984168865435356,0.6701846965699209,0.09498680738786279,0.0,0.018469656992084433,0.03430079155672823,0.0158311345646438
medialorbitofrontal-lh,0.05154639175257732,0.15463917525773196,0.11683848797250859,0.6494845360824743,0.0,0.003436426116838488,0.013745704467353952,0.010309278350515464
parahippocampal-rh,0.019867549668874173,0.0,0.0,0.0,0.8940397350993378,0.006622516556291391,0.0,0.07947019867549669
parsorbitalis-lh,0.06027397260273973,0.0136986301369863,0.024657534246575342,0.0,0.0,0.8767123287671232,0.01643835616438356,0.00821917808219178
temporalpole-rh,0.0931899641577061,0.021505376344086023,0.03225806451612903,0.010752688172043012,0.0035842293906810036,0.021505376344086023,0.7921146953405018,0.025089605734767026
transversetemporal-rh,0.12324929971988796,0.036414565826330535,0.022408963585434174,0.008403361344537815,0.07282913165266107,0.0196078431372549,0.028011204481792718,0.6890756302521008
