,frontalpole-rh,parahippocampal-lh,parahippocampal-rh,parsorbitalis-lh,parsorbitalis-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
frontalpole-rh,0.8008565310492506,0.055674518201284794,0.023554603854389723,0.01284796573875803,0.04068522483940043,0.0,0.03854389721627409,0.027837259100642397
parahippocampal-lh,0.09486166007905138,0.7747035573122529,0.11462450592885376,0.0,0.015810276679841896,0.0,0.0,0.0
parahippocampal-rh,0.017369727047146403,0.052109181141439205,0.5781637717121588,0.09181141439205956,0.15632754342431762,0.007444168734491315,0.09429280397022333,0.0024813895781637717
parsorbitalis-lh,0.02511415525114155,0.0,0.0684931506849315,0.6598173515981736,0.0,0.182648401826484,0.0273972602739726,0.0365296803652968
parsorbitalis-rh,0.06179775280898876,0.014044943820224719,0.17415730337078653,0.0,0.5674157303370787,0.0,0.13202247191011235,0.05056179775280899
temporalpole-lh,0.0,0.0,0.0,0.18694362017804153,0.0,0.744807121661721,0.0,0.06824925816023739
temporalpole-rh,0.047058823529411764,0.0029411764705882353,0.11470588235294117,0.03235294117647059,0.12941176470588237,0.0,0.6647058823529411,0.008823529411764706
transversetemporal-rh,0.050666666666666665,0.0,0.005333333333333333,0.032,0.037333333333333336,0.050666666666666665,0.008,0.816
